Fecha,Hora,Sucursal,Producto,Precio,Unidades,Precio Total,Mes,Nombre_Mes,Año,Año_Mes
2022-01-28,13,Sucursal 4,Producto G,20,6,120,1,January,2022,2022-01
2022-01-28,17,Sucursal 3,Producto I,60,9,540,1,January,2022,2022-01
2022-01-29,17,Sucursal 3,Producto G,20,1,20,1,January,2022,2022-01
2022-01-29,14,Sucursal 2,Producto B,25,2,50,1,January,2022,2022-01
2022-01-29,13,Sucursal 1,Producto H,25,8,200,1,January,2022,2022-01
2022-01-29,19,Sucursal 5,Producto E,40,6,240,1,January,2022,2022-01
2022-01-29,17,Sucursal 2,Producto E,40,8,320,1,January,2022,2022-01
2022-01-29,14,Sucursal 2,Producto H,25,7,175,1,January,2022,2022-01
2022-01-29,19,Sucursal 4,Producto H,25,3,75,1,January,2022,2022-01
2022-01-29,19,Sucursal 1,Producto C,30,4,120,1,January,2022,2022-01
2022-01-29,16,Sucursal 2,Producto A,20,7,140,1,January,2022,2022-01
2022-01-29,18,Sucursal 3,Producto G,20,5,100,1,January,2022,2022-01
2022-01-29,19,Sucursal 5,Producto G,20,8,160,1,January,2022,2022-01
2022-01-30,15,Sucursal 3,Producto I,60,4,240,1,January,2022,2022-01
2022-01-30,20,Sucursal 1,Producto H,25,7,175,1,January,2022,2022-01
2022-01-30,18,Sucursal 1,Producto B,25,6,150,1,January,2022,2022-01
2022-01-30,16,Sucursal 1,Producto J,60,2,120,1,January,2022,2022-01
2022-01-30,20,Sucursal 3,Producto E,40,9,360,1,January,2022,2022-01
2022-01-30,13,Sucursal 3,Producto D,35,7,245,1,January,2022,2022-01
2022-01-30,13,Sucursal 3,Producto E,40,5,200,1,January,2022,2022-01
2022-01-30,20,Sucursal 2,Producto G,20,8,160,1,January,2022,2022-01
2022-01-30,18,Sucursal 4,Producto G,20,1,20,1,January,2022,2022-01
2022-01-30,20,Sucursal 1,Producto J,60,3,180,1,January,2022,2022-01
2022-01-30,17,Sucursal 3,Producto B,25,1,25,1,January,2022,2022-01
2022-01-30,13,Sucursal 1,Producto B,25,4,100,1,January,2022,2022-01
2022-01-30,13,Sucursal 5,Producto B,25,8,200,1,January,2022,2022-01
2022-01-31,13,Sucursal 1,Producto A,20,2,40,1,January,2022,2022-01
2022-01-31,20,Sucursal 5,Producto E,40,9,360,1,January,2022,2022-01
2022-01-31,15,Sucursal 2,Producto D,35,4,140,1,January,2022,2022-01
2022-01-31,13,Sucursal 1,Producto I,60,9,540,1,January,2022,2022-01
2022-01-31,20,Sucursal 1,Producto H,25,4,100,1,January,2022,2022-01
2022-01-31,13,Sucursal 3,Producto G,20,3,60,1,January,2022,2022-01
2022-01-31,14,Sucursal 3,Producto B,25,3,75,1,January,2022,2022-01
2022-01-31,16,Sucursal 2,Producto J,60,2,120,1,January,2022,2022-01
2022-01-31,12,Sucursal 5,Producto B,25,8,200,1,January,2022,2022-01
2022-01-31,15,Sucursal 1,Producto J,60,2,120,1,January,2022,2022-01
2022-01-31,14,Sucursal 2,Producto J,60,8,480,1,January,2022,2022-01
2022-01-31,12,Sucursal 4,Producto E,40,3,120,1,January,2022,2022-01
2022-01-31,15,Sucursal 5,Producto F,40,3,120,1,January,2022,2022-01
2022-01-31,14,Sucursal 3,Producto D,35,7,245,1,January,2022,2022-01
2022-01-31,17,Sucursal 2,Producto I,60,8,480,1,January,2022,2022-01
2022-01-31,18,Sucursal 5,Producto A,20,3,60,1,January,2022,2022-01
2022-01-31,19,Sucursal 3,Producto G,20,2,40,1,January,2022,2022-01
2022-01-31,19,Sucursal 2,Producto G,20,8,160,1,January,2022,2022-01
2022-01-31,18,Sucursal 2,Producto A,20,6,120,1,January,2022,2022-01
2022-01-31,19,Sucursal 2,Producto G,20,4,80,1,January,2022,2022-01
2022-01-31,13,Sucursal 5,Producto J,60,7,420,1,January,2022,2022-01
2022-01-31,14,Sucursal 1,Producto E,40,5,200,1,January,2022,2022-01
2022-01-31,17,Sucursal 2,Producto A,20,3,60,1,January,2022,2022-01
2022-01-31,20,Sucursal 5,Producto I,60,3,180,1,January,2022,2022-01
2022-01-31,14,Sucursal 5,Producto I,60,6,360,1,January,2022,2022-01
2022-01-31,12,Sucursal 4,Producto J,60,3,180,1,January,2022,2022-01
2022-01-31,13,Sucursal 1,Producto J,60,6,360,1,January,2022,2022-01
2022-01-31,20,Sucursal 3,Producto C,30,5,150,1,January,2022,2022-01
2022-01-31,19,Sucursal 2,Producto J,60,5,300,1,January,2022,2022-01
2022-02-01,16,Sucursal 3,Producto I,60,1,60,2,February,2022,2022-02
2022-02-01,19,Sucursal 1,Producto G,20,6,120,2,February,2022,2022-02
2022-02-01,14,Sucursal 1,Producto I,60,8,480,2,February,2022,2022-02
2022-02-01,14,Sucursal 3,Producto F,40,7,280,2,February,2022,2022-02
2022-02-01,17,Sucursal 5,Producto G,20,3,60,2,February,2022,2022-02
2022-02-01,16,Sucursal 2,Producto B,25,7,175,2,February,2022,2022-02
2022-02-01,19,Sucursal 2,Producto G,20,2,40,2,February,2022,2022-02
2022-02-01,14,Sucursal 5,Producto D,35,9,315,2,February,2022,2022-02
2022-02-01,13,Sucursal 2,Producto C,30,7,210,2,February,2022,2022-02
2022-02-01,18,Sucursal 4,Producto E,40,2,80,2,February,2022,2022-02
2022-02-01,13,Sucursal 3,Producto B,25,7,175,2,February,2022,2022-02
2022-02-01,16,Sucursal 1,Producto J,60,1,60,2,February,2022,2022-02
2022-02-01,13,Sucursal 4,Producto G,20,4,80,2,February,2022,2022-02
2022-02-01,15,Sucursal 2,Producto E,40,9,360,2,February,2022,2022-02
2022-02-02,18,Sucursal 2,Producto F,40,9,360,2,February,2022,2022-02
2022-02-02,19,Sucursal 3,Producto H,25,5,125,2,February,2022,2022-02
2022-02-02,18,Sucursal 2,Producto C,30,5,150,2,February,2022,2022-02
2022-02-02,12,Sucursal 5,Producto H,25,8,200,2,February,2022,2022-02
2022-02-02,13,Sucursal 3,Producto D,35,6,210,2,February,2022,2022-02
2022-02-02,12,Sucursal 4,Producto J,60,9,540,2,February,2022,2022-02
2022-02-02,14,Sucursal 2,Producto B,25,5,125,2,February,2022,2022-02
2022-02-02,17,Sucursal 3,Producto B,25,5,125,2,February,2022,2022-02
2022-02-02,17,Sucursal 4,Producto J,60,1,60,2,February,2022,2022-02
2022-02-02,19,Sucursal 5,Producto F,40,4,160,2,February,2022,2022-02
2022-02-02,19,Sucursal 5,Producto H,25,5,125,2,February,2022,2022-02
2022-02-02,16,Sucursal 3,Producto B,25,4,100,2,February,2022,2022-02
2022-02-02,12,Sucursal 4,Producto J,60,3,180,2,February,2022,2022-02
2022-02-03,15,Sucursal 2,Producto C,30,5,150,2,February,2022,2022-02
2022-02-03,12,Sucursal 1,Producto E,40,3,120,2,February,2022,2022-02
2022-02-03,14,Sucursal 3,Producto G,20,3,60,2,February,2022,2022-02
2022-02-03,18,Sucursal 4,Producto A,20,2,40,2,February,2022,2022-02
2022-02-03,14,Sucursal 1,Producto I,60,9,540,2,February,2022,2022-02
2022-02-03,12,Sucursal 4,Producto I,60,3,180,2,February,2022,2022-02
2022-02-03,15,Sucursal 4,Producto G,20,9,180,2,February,2022,2022-02
2022-02-04,16,Sucursal 4,Producto G,20,5,100,2,February,2022,2022-02
2022-02-04,20,Sucursal 2,Producto C,30,1,30,2,February,2022,2022-02
2022-02-04,15,Sucursal 1,Producto I,60,5,300,2,February,2022,2022-02
2022-02-04,18,Sucursal 3,Producto J,60,1,60,2,February,2022,2022-02
2022-02-04,16,Sucursal 4,Producto E,40,2,80,2,February,2022,2022-02
2022-02-04,13,Sucursal 4,Producto A,20,4,80,2,February,2022,2022-02
2022-02-04,17,Sucursal 2,Producto H,25,5,125,2,February,2022,2022-02
2022-02-04,14,Sucursal 3,Producto H,25,1,25,2,February,2022,2022-02
2022-02-04,20,Sucursal 1,Producto I,60,7,420,2,February,2022,2022-02
2022-02-04,16,Sucursal 4,Producto F,40,8,320,2,February,2022,2022-02
2022-02-04,13,Sucursal 1,Producto E,40,8,320,2,February,2022,2022-02
2022-02-04,17,Sucursal 2,Producto B,25,6,150,2,February,2022,2022-02
2022-02-04,13,Sucursal 1,Producto G,20,4,80,2,February,2022,2022-02
2022-02-05,13,Sucursal 5,Producto I,60,9,540,2,February,2022,2022-02
2022-02-05,15,Sucursal 1,Producto B,25,4,100,2,February,2022,2022-02
2022-02-05,15,Sucursal 3,Producto A,20,3,60,2,February,2022,2022-02
2022-02-05,17,Sucursal 3,Producto E,40,8,320,2,February,2022,2022-02
2022-02-05,18,Sucursal 2,Producto J,60,5,300,2,February,2022,2022-02
2022-02-05,18,Sucursal 4,Producto D,35,2,70,2,February,2022,2022-02
2022-02-05,17,Sucursal 5,Producto F,40,2,80,2,February,2022,2022-02
2022-02-05,18,Sucursal 5,Producto B,25,4,100,2,February,2022,2022-02
2022-02-05,18,Sucursal 2,Producto A,20,8,160,2,February,2022,2022-02
2022-02-05,20,Sucursal 5,Producto I,60,1,60,2,February,2022,2022-02
2022-02-05,17,Sucursal 3,Producto D,35,7,245,2,February,2022,2022-02
2022-02-06,20,Sucursal 2,Producto C,30,6,180,2,February,2022,2022-02
2022-02-06,18,Sucursal 1,Producto J,60,6,360,2,February,2022,2022-02
2022-02-06,17,Sucursal 4,Producto B,25,4,100,2,February,2022,2022-02
2022-02-06,17,Sucursal 4,Producto J,60,8,480,2,February,2022,2022-02
2022-02-06,12,Sucursal 4,Producto J,60,5,300,2,February,2022,2022-02
2022-02-06,16,Sucursal 5,Producto C,30,5,150,2,February,2022,2022-02
2022-02-06,20,Sucursal 5,Producto C,30,8,240,2,February,2022,2022-02
2022-02-07,17,Sucursal 3,Producto G,20,3,60,2,February,2022,2022-02
2022-02-07,19,Sucursal 3,Producto F,40,4,160,2,February,2022,2022-02
2022-02-07,19,Sucursal 3,Producto E,40,8,320,2,February,2022,2022-02
2022-02-07,12,Sucursal 4,Producto J,60,5,300,2,February,2022,2022-02
2022-02-07,12,Sucursal 1,Producto B,25,9,225,2,February,2022,2022-02
2022-02-07,16,Sucursal 2,Producto G,20,9,180,2,February,2022,2022-02
2022-02-07,12,Sucursal 4,Producto B,25,9,225,2,February,2022,2022-02
2022-02-07,16,Sucursal 5,Producto F,40,6,240,2,February,2022,2022-02
2022-02-07,19,Sucursal 3,Producto I,60,3,180,2,February,2022,2022-02
2022-02-07,15,Sucursal 2,Producto E,40,2,80,2,February,2022,2022-02
2022-02-08,15,Sucursal 2,Producto J,60,9,540,2,February,2022,2022-02
2022-02-08,14,Sucursal 1,Producto G,20,6,120,2,February,2022,2022-02
2022-02-08,19,Sucursal 4,Producto D,35,9,315,2,February,2022,2022-02
2022-02-08,12,Sucursal 5,Producto F,40,9,360,2,February,2022,2022-02
2022-02-08,16,Sucursal 4,Producto A,20,6,120,2,February,2022,2022-02
2022-02-08,20,Sucursal 1,Producto G,20,9,180,2,February,2022,2022-02
2022-02-08,15,Sucursal 5,Producto F,40,1,40,2,February,2022,2022-02
2022-02-08,13,Sucursal 3,Producto B,25,4,100,2,February,2022,2022-02
2022-02-08,12,Sucursal 2,Producto C,30,8,240,2,February,2022,2022-02
2022-02-08,20,Sucursal 4,Producto G,20,9,180,2,February,2022,2022-02
2022-02-08,14,Sucursal 4,Producto G,20,7,140,2,February,2022,2022-02
2022-02-08,13,Sucursal 5,Producto H,25,9,225,2,February,2022,2022-02
2022-02-08,12,Sucursal 5,Producto B,25,8,200,2,February,2022,2022-02
2022-02-08,19,Sucursal 2,Producto D,35,3,105,2,February,2022,2022-02
2022-02-09,20,Sucursal 1,Producto B,25,8,200,2,February,2022,2022-02
2022-02-09,19,Sucursal 3,Producto F,40,4,160,2,February,2022,2022-02
2022-02-09,19,Sucursal 3,Producto C,30,3,90,2,February,2022,2022-02
2022-02-09,14,Sucursal 5,Producto G,20,5,100,2,February,2022,2022-02
2022-02-09,20,Sucursal 3,Producto H,25,4,100,2,February,2022,2022-02
2022-02-09,16,Sucursal 4,Producto I,60,7,420,2,February,2022,2022-02
2022-02-09,12,Sucursal 4,Producto J,60,2,120,2,February,2022,2022-02
2022-02-09,17,Sucursal 1,Producto G,20,4,80,2,February,2022,2022-02
2022-02-09,17,Sucursal 1,Producto F,40,5,200,2,February,2022,2022-02
2022-02-09,12,Sucursal 1,Producto G,20,1,20,2,February,2022,2022-02
2022-02-09,15,Sucursal 1,Producto D,35,6,210,2,February,2022,2022-02
2022-02-09,17,Sucursal 1,Producto J,60,5,300,2,February,2022,2022-02
2022-02-09,15,Sucursal 5,Producto I,60,3,180,2,February,2022,2022-02
2022-02-10,18,Sucursal 3,Producto D,35,2,70,2,February,2022,2022-02
2022-02-10,13,Sucursal 5,Producto H,25,6,150,2,February,2022,2022-02
2022-02-10,15,Sucursal 1,Producto F,40,4,160,2,February,2022,2022-02
2022-02-10,17,Sucursal 4,Producto H,25,6,150,2,February,2022,2022-02
2022-02-10,16,Sucursal 3,Producto J,60,7,420,2,February,2022,2022-02
2022-02-10,15,Sucursal 3,Producto A,20,2,40,2,February,2022,2022-02
2022-02-10,20,Sucursal 5,Producto F,40,8,320,2,February,2022,2022-02
2022-02-10,16,Sucursal 5,Producto A,20,1,20,2,February,2022,2022-02
2022-02-10,14,Sucursal 1,Producto G,20,1,20,2,February,2022,2022-02
2022-02-10,18,Sucursal 2,Producto I,60,5,300,2,February,2022,2022-02
2022-02-10,18,Sucursal 3,Producto C,30,7,210,2,February,2022,2022-02
2022-02-10,17,Sucursal 4,Producto J,60,7,420,2,February,2022,2022-02
2022-02-10,15,Sucursal 4,Producto J,60,8,480,2,February,2022,2022-02
2022-02-10,15,Sucursal 3,Producto A,20,7,140,2,February,2022,2022-02
2022-02-10,19,Sucursal 1,Producto F,40,7,280,2,February,2022,2022-02
2022-02-10,14,Sucursal 3,Producto I,60,8,480,2,February,2022,2022-02
2022-02-10,20,Sucursal 4,Producto A,20,1,20,2,February,2022,2022-02
2022-02-10,15,Sucursal 3,Producto H,25,2,50,2,February,2022,2022-02
2022-02-10,14,Sucursal 1,Producto A,20,2,40,2,February,2022,2022-02
2022-02-10,14,Sucursal 5,Producto E,40,6,240,2,February,2022,2022-02
2022-02-10,14,Sucursal 1,Producto G,20,8,160,2,February,2022,2022-02
2022-02-10,16,Sucursal 1,Producto E,40,7,280,2,February,2022,2022-02
2022-02-11,18,Sucursal 1,Producto J,60,4,240,2,February,2022,2022-02
2022-02-11,17,Sucursal 3,Producto B,25,2,50,2,February,2022,2022-02
2022-02-11,15,Sucursal 5,Producto A,20,4,80,2,February,2022,2022-02
2022-02-11,12,Sucursal 4,Producto I,60,5,300,2,February,2022,2022-02
2022-02-11,15,Sucursal 4,Producto G,20,1,20,2,February,2022,2022-02
2022-02-11,12,Sucursal 5,Producto B,25,1,25,2,February,2022,2022-02
2022-02-11,15,Sucursal 3,Producto B,25,9,225,2,February,2022,2022-02
2022-02-11,19,Sucursal 5,Producto B,25,6,150,2,February,2022,2022-02
2022-02-11,13,Sucursal 5,Producto E,40,8,320,2,February,2022,2022-02
2022-02-11,14,Sucursal 2,Producto B,25,2,50,2,February,2022,2022-02
2022-02-11,20,Sucursal 5,Producto C,30,6,180,2,February,2022,2022-02
2022-02-11,16,Sucursal 1,Producto D,35,7,245,2,February,2022,2022-02
2022-02-11,19,Sucursal 4,Producto G,20,5,100,2,February,2022,2022-02
2022-02-11,14,Sucursal 3,Producto H,25,1,25,2,February,2022,2022-02
2022-02-11,14,Sucursal 5,Producto A,20,5,100,2,February,2022,2022-02
2022-02-12,20,Sucursal 1,Producto H,25,1,25,2,February,2022,2022-02
2022-02-12,14,Sucursal 2,Producto B,25,5,125,2,February,2022,2022-02
2022-02-12,20,Sucursal 2,Producto G,20,1,20,2,February,2022,2022-02
2022-02-12,16,Sucursal 4,Producto I,60,3,180,2,February,2022,2022-02
2022-02-12,15,Sucursal 4,Producto J,60,1,60,2,February,2022,2022-02
2022-02-12,17,Sucursal 2,Producto J,60,8,480,2,February,2022,2022-02
2022-02-12,14,Sucursal 4,Producto C,30,8,240,2,February,2022,2022-02
2022-02-12,20,Sucursal 3,Producto C,30,6,180,2,February,2022,2022-02
2022-02-12,19,Sucursal 4,Producto H,25,7,175,2,February,2022,2022-02
2022-02-12,19,Sucursal 2,Producto J,60,3,180,2,February,2022,2022-02
2022-02-12,15,Sucursal 3,Producto E,40,5,200,2,February,2022,2022-02
2022-02-13,13,Sucursal 1,Producto D,35,3,105,2,February,2022,2022-02
2022-02-13,18,Sucursal 3,Producto B,25,7,175,2,February,2022,2022-02
2022-02-13,15,Sucursal 4,Producto C,30,4,120,2,February,2022,2022-02
2022-02-13,15,Sucursal 5,Producto B,25,6,150,2,February,2022,2022-02
2022-02-13,19,Sucursal 4,Producto C,30,5,150,2,February,2022,2022-02
2022-02-13,12,Sucursal 3,Producto E,40,7,280,2,February,2022,2022-02
2022-02-13,18,Sucursal 4,Producto H,25,3,75,2,February,2022,2022-02
2022-02-13,13,Sucursal 3,Producto D,35,3,105,2,February,2022,2022-02
2022-02-13,19,Sucursal 1,Producto G,20,7,140,2,February,2022,2022-02
2022-02-13,12,Sucursal 5,Producto A,20,9,180,2,February,2022,2022-02
2022-02-13,13,Sucursal 1,Producto F,40,6,240,2,February,2022,2022-02
2022-02-13,15,Sucursal 4,Producto J,60,5,300,2,February,2022,2022-02
2022-02-14,15,Sucursal 1,Producto G,20,3,60,2,February,2022,2022-02
2022-02-14,19,Sucursal 3,Producto F,40,4,160,2,February,2022,2022-02
2022-02-14,16,Sucursal 4,Producto H,25,2,50,2,February,2022,2022-02
2022-02-14,19,Sucursal 4,Producto B,25,9,225,2,February,2022,2022-02
2022-02-14,17,Sucursal 2,Producto G,20,2,40,2,February,2022,2022-02
2022-02-14,19,Sucursal 3,Producto H,25,8,200,2,February,2022,2022-02
2022-02-14,15,Sucursal 5,Producto E,40,7,280,2,February,2022,2022-02
2022-02-14,18,Sucursal 5,Producto E,40,1,40,2,February,2022,2022-02
2022-02-14,18,Sucursal 1,Producto C,30,1,30,2,February,2022,2022-02
2022-02-14,19,Sucursal 1,Producto E,40,1,40,2,February,2022,2022-02
2022-02-14,18,Sucursal 5,Producto F,40,9,360,2,February,2022,2022-02
2022-02-14,20,Sucursal 2,Producto F,40,9,360,2,February,2022,2022-02
2022-02-14,17,Sucursal 5,Producto A,20,7,140,2,February,2022,2022-02
2022-02-14,16,Sucursal 2,Producto F,40,6,240,2,February,2022,2022-02
2022-02-14,13,Sucursal 1,Producto A,20,4,80,2,February,2022,2022-02
2022-02-14,17,Sucursal 3,Producto J,60,9,540,2,February,2022,2022-02
2022-02-14,20,Sucursal 1,Producto F,40,1,40,2,February,2022,2022-02
2022-02-15,12,Sucursal 5,Producto C,30,6,180,2,February,2022,2022-02
2022-02-15,17,Sucursal 1,Producto A,20,2,40,2,February,2022,2022-02
2022-02-15,18,Sucursal 2,Producto J,60,8,480,2,February,2022,2022-02
2022-02-15,19,Sucursal 3,Producto G,20,8,160,2,February,2022,2022-02
2022-02-15,17,Sucursal 2,Producto J,60,1,60,2,February,2022,2022-02
2022-02-15,18,Sucursal 2,Producto F,40,2,80,2,February,2022,2022-02
2022-02-15,16,Sucursal 3,Producto A,20,4,80,2,February,2022,2022-02
2022-02-15,19,Sucursal 2,Producto D,35,8,280,2,February,2022,2022-02
2022-02-15,18,Sucursal 4,Producto D,35,4,140,2,February,2022,2022-02
2022-02-15,14,Sucursal 3,Producto J,60,3,180,2,February,2022,2022-02
2022-02-15,12,Sucursal 2,Producto C,30,6,180,2,February,2022,2022-02
2022-02-15,14,Sucursal 1,Producto A,20,7,140,2,February,2022,2022-02
2022-02-15,17,Sucursal 4,Producto C,30,2,60,2,February,2022,2022-02
2022-02-15,14,Sucursal 5,Producto G,20,6,120,2,February,2022,2022-02
2022-02-15,16,Sucursal 1,Producto H,25,5,125,2,February,2022,2022-02
2022-02-15,12,Sucursal 5,Producto F,40,5,200,2,February,2022,2022-02
2022-02-16,14,Sucursal 4,Producto F,40,5,200,2,February,2022,2022-02
2022-02-16,20,Sucursal 3,Producto B,25,7,175,2,February,2022,2022-02
2022-02-16,13,Sucursal 3,Producto J,60,5,300,2,February,2022,2022-02
2022-02-16,14,Sucursal 3,Producto E,40,4,160,2,February,2022,2022-02
2022-02-16,13,Sucursal 4,Producto C,30,1,30,2,February,2022,2022-02
2022-02-17,17,Sucursal 2,Producto F,40,6,240,2,February,2022,2022-02
2022-02-17,15,Sucursal 3,Producto J,60,9,540,2,February,2022,2022-02
2022-02-17,13,Sucursal 1,Producto G,20,5,100,2,February,2022,2022-02
2022-02-17,19,Sucursal 4,Producto F,40,7,280,2,February,2022,2022-02
2022-02-17,18,Sucursal 5,Producto D,35,1,35,2,February,2022,2022-02
2022-02-17,15,Sucursal 2,Producto C,30,2,60,2,February,2022,2022-02
2022-02-17,17,Sucursal 3,Producto C,30,9,270,2,February,2022,2022-02
2022-02-17,18,Sucursal 3,Producto D,35,5,175,2,February,2022,2022-02
2022-02-17,20,Sucursal 1,Producto F,40,8,320,2,February,2022,2022-02
2022-02-17,16,Sucursal 3,Producto F,40,3,120,2,February,2022,2022-02
2022-02-17,20,Sucursal 3,Producto I,60,7,420,2,February,2022,2022-02
2022-02-17,16,Sucursal 5,Producto C,30,9,270,2,February,2022,2022-02
2022-02-18,17,Sucursal 3,Producto J,60,8,480,2,February,2022,2022-02
2022-02-18,18,Sucursal 4,Producto J,60,3,180,2,February,2022,2022-02
2022-02-18,14,Sucursal 5,Producto G,20,5,100,2,February,2022,2022-02
2022-02-18,19,Sucursal 5,Producto C,30,8,240,2,February,2022,2022-02
2022-02-18,16,Sucursal 2,Producto D,35,3,105,2,February,2022,2022-02
2022-02-18,14,Sucursal 4,Producto D,35,2,70,2,February,2022,2022-02
2022-02-18,17,Sucursal 2,Producto F,40,8,320,2,February,2022,2022-02
2022-02-18,16,Sucursal 5,Producto F,40,6,240,2,February,2022,2022-02
2022-02-18,13,Sucursal 2,Producto G,20,5,100,2,February,2022,2022-02
2022-02-19,14,Sucursal 2,Producto C,30,5,150,2,February,2022,2022-02
2022-02-19,13,Sucursal 2,Producto C,30,7,210,2,February,2022,2022-02
2022-02-19,12,Sucursal 1,Producto I,60,1,60,2,February,2022,2022-02
2022-02-19,14,Sucursal 1,Producto F,40,9,360,2,February,2022,2022-02
2022-02-19,17,Sucursal 3,Producto F,40,3,120,2,February,2022,2022-02
2022-02-19,17,Sucursal 1,Producto A,20,5,100,2,February,2022,2022-02
2022-02-19,16,Sucursal 1,Producto H,25,2,50,2,February,2022,2022-02
2022-02-19,12,Sucursal 3,Producto E,40,8,320,2,February,2022,2022-02
2022-02-19,13,Sucursal 4,Producto E,40,3,120,2,February,2022,2022-02
2022-02-19,18,Sucursal 1,Producto E,40,3,120,2,February,2022,2022-02
2022-02-19,17,Sucursal 2,Producto I,60,3,180,2,February,2022,2022-02
2022-02-19,16,Sucursal 4,Producto J,60,9,540,2,February,2022,2022-02
2022-02-19,12,Sucursal 4,Producto I,60,9,540,2,February,2022,2022-02
2022-02-19,15,Sucursal 2,Producto H,25,3,75,2,February,2022,2022-02
2022-02-20,15,Sucursal 3,Producto I,60,3,180,2,February,2022,2022-02
2022-02-20,19,Sucursal 5,Producto A,20,3,60,2,February,2022,2022-02
2022-02-20,17,Sucursal 5,Producto A,20,8,160,2,February,2022,2022-02
2022-02-20,13,Sucursal 4,Producto E,40,2,80,2,February,2022,2022-02
2022-02-20,15,Sucursal 5,Producto J,60,7,420,2,February,2022,2022-02
2022-02-20,18,Sucursal 1,Producto H,25,4,100,2,February,2022,2022-02
2022-02-20,19,Sucursal 5,Producto I,60,8,480,2,February,2022,2022-02
2022-02-20,12,Sucursal 2,Producto E,40,9,360,2,February,2022,2022-02
2022-02-20,14,Sucursal 3,Producto F,40,7,280,2,February,2022,2022-02
2022-02-20,17,Sucursal 4,Producto C,30,5,150,2,February,2022,2022-02
2022-02-20,14,Sucursal 4,Producto E,40,4,160,2,February,2022,2022-02
2022-02-20,15,Sucursal 1,Producto I,60,6,360,2,February,2022,2022-02
2022-02-20,14,Sucursal 4,Producto I,60,3,180,2,February,2022,2022-02
2022-02-21,13,Sucursal 2,Producto F,40,9,360,2,February,2022,2022-02
2022-02-21,12,Sucursal 3,Producto F,40,3,120,2,February,2022,2022-02
2022-02-21,19,Sucursal 3,Producto I,60,8,480,2,February,2022,2022-02
2022-02-21,12,Sucursal 4,Producto D,35,5,175,2,February,2022,2022-02
2022-02-21,12,Sucursal 1,Producto B,25,9,225,2,February,2022,2022-02
2022-02-21,13,Sucursal 1,Producto E,40,1,40,2,February,2022,2022-02
2022-02-21,13,Sucursal 4,Producto E,40,7,280,2,February,2022,2022-02
2022-02-21,12,Sucursal 1,Producto C,30,8,240,2,February,2022,2022-02
2022-02-21,19,Sucursal 3,Producto F,40,2,80,2,February,2022,2022-02
2022-02-22,16,Sucursal 1,Producto I,60,9,540,2,February,2022,2022-02
